,Unnamed: 0,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words,cred_vector,label_bin
1072,1072,0.055524101134036455,hillary-clinton,More than 90 percent of the gains have gone to the top 1 percent.,"economy,poverty",New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,percent gain gone top percent,"[0.0, 0.366, 0.634, 0.6369]",1,0.6369,1072,0,0.6999921202659607,percent want said republican increas company wisconsin citi plan text,[-0.01212627  0.0555241   0.6369      0.69999212],4
1073,1073,0.055524101134036455,donald-trump,"Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return back into United States communities. These are individuals encountered or identified by (Immigration and Customs Enforcement), but who were not detained or processed for deportation because it wouldnt have been politically correct.","crime,criminal-justice,homeland-security,immigration",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,sinc alon obama administr allow crimini alien return back unit state community individu account identify immigra custom enforce detain process deport wouldnt polit correct,"[0.105, 0.824, 0.071, -0.2263]",0,-0.2263,1073,7,0.5304580330848694,million bill democrat republican sinc would feder first state time,[ 2.23562765  0.0555241  -0.2263      0.53045803],4
1074,1074,-0.2369527087856769,mitt-romney,"Were $15 trillion now in debt, with a president thats racked up as much debt as almost all of the other presidents combined.","deficit,federal-budget,history",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.3853774721618848,-0.6726412126559986,trillion debt presid that rack much debt almost presid combin,"[0.385, 0.615, 0.0, -0.6124]",0,-0.6124,1074,4,0.8199820518493652,percent obama text barack million nation presid rate sinc debt,[-0.67264121 -0.23695271 -0.6124      0.81998205],3
1075,1075,1.5179081507326035,sherrod-brown,Twenty-two million jobs were created during Clintons two terms but only 3 million during Bushs.,"bush-administration,economy",Ohio,democrat,-0.6758084483999761,-0.5763941791800403,-0.5328171633233479,-0.4370636208389192,-0.4504864199463114,SenSherrodBrown,-0.4361964217962572,-0.3734825917477976,twenty two million job creat clinton two term million bush,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1075,7,0.47390893101692205,million bill democrat republican sinc would feder first state time,[-0.37348259  1.51790815  0.          0.47390893],6
1076,1076,-0.2369527087856769,debbie-wasserman-schultz,"In the New York 9th District, there is a large number of people who went to the polls tonight who didnt support the president to begin with and dont support Democrats -- and its nothing more than that.",elections,Florida,democrat,-0.5033186084478674,-0.4086531259932336,-0.4664469438074802,-0.28434945805940504,-0.300988955941572,DWStweets,-0.4362840644508661,-0.06503423200498973,new york th district larg number peopl went poll tonight didn support presid begin dont support democrat noth,"[0.0, 0.691, 0.309, 0.6908]",0,0.6908,1076,1,0.3797924518585205,support obama american never would trump educ creat obamacare candid,[-0.06503423 -0.23695271  0.6908      0.37979245],3
1077,1077,1.5179081507326035,debbie-stabenow,A government shutdown could disrupt ... veterans benefits.,"federal-budget,government-efficiency,military,veterans",Michigan,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,stabenow,-0.44628579611946384,-0.6509409633470341,govern shutdown could disrupt veteran benefit,"[0.0, 0.625, 0.375, 0.4588]",0,0.4588,1077,2,0.5499723553657532,administr year govern peopl time obama offic nation last said,[-0.65094096  1.51790815  0.4588      0.54997236],6
1078,1078,1.5179081507326035,helen-glover,"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",health-care,Rhode Island,talk-show-host,-0.7620533683760305,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,Helenglovergb,-0.4461400518565848,-0.2651264973722653,famili four make year still get subsidy health insur new feder health care law,"[0.0, 0.802, 0.198, 0.4939]",0,0.4939,1078,6,0.8499741554260254,health care plan fund immigra american cost govern feder peopl,[-0.2651265   1.51790815  0.4939      0.84997416],6
1079,1079,0.055524101134036455,jim-kenney,"An economic impact study found that for every $1 invested in pre-K in Pennsylvania, a total of $1.79 is generated in total spending within the state.",education,Pennsylvania,democrat,-0.7620533683760305,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,JimFKenney,-0.4468821520388611,-0.18398643473874554,econom impact study found every invest pre k pennsylvania total generat total spend within state,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1079,8,0.7749506235122681,vote world take year time state candid spend republican fund,[-0.18398643  0.0555241   0.          0.77495062],4
1080,1080,1.5179081507326035,michelle-rehwinkel-vasilinda,Says state workers have not had across-the-board raises in six years.,state-budget,Florida,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,MMRV2018,-0.4478841438461539,-0.701816798683436,say state worker across board rais six year,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1080,5,0.6999849677085876,year state last highest american percent citi rate school budget,[-0.7018168   1.51790815  0.          0.69998497],6
1081,1081,1.5179081507326035,gerry-connolly,"Ronald Reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.","deficit,taxes",Virginia,democrat,-0.7620533683760305,-0.7105870217294856,-0.5549405698286373,-0.5897777836184335,-0.5252351519486811,GerryConnolly,-0.4463908660937008,-0.27579518181513424,ronald reagan rais tax,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1081,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.27579518  1.51790815  0.          0.1       ],6
1082,1082,1.5179081507326035,john-wisniewski,"If youre earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.","income,taxes,transportation",New Jersey,democrat,-0.7189309083880033,-0.6434906004547629,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,JohnWisniewski,-0.4473902959901227,-0.5833726285421977,your earn year commit new york every day pay port author toll pay state new jersey incom tax,"[0.14, 0.75, 0.11, 0.1027]",0,0.1027,1082,5,0.5244123935699463,year state last highest american percent citi rate school budget,[-0.58337263  1.51790815  0.1027      0.52441239],6
1083,1083,0.055524101134036455,newt-gingrich,In Chile they have 72 percent of the GDP in savings.,social-security,Georgia,republican,-0.11521646855562245,-0.2073638621690657,-0.200966065744009,-0.3934310029019152,0.2970009000773856,newtgingrich,-0.38092047470265866,0.08933510003570498,chile percent gdp save,"[0.0, 0.484, 0.516, 0.4939]",1,0.4939,1083,0,0.5499839782714844,percent want said republican increas company wisconsin citi plan text,[0.0893351  0.0555241  0.4939     0.54998398],4
1084,1084,-1.4068599484645308,donald-trump,The Mexican government forces many bad people into our country.,"foreign-policy,immigration",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,mexican govern forc mani bad peopl country,"[0.368, 0.632, 0.0, -0.5423]",0,-0.5423,1084,2,0.5305399298667908,administr year govern peopl time obama offic nation last said,[ 2.23562765 -1.40685995 -0.5423      0.53053993],1
1085,1085,0.6404777209734632,barbara-boxer,Says House Republicans rejected a straightforward measure that would prevent members of Congress and the president from being paid during a government shutdown.,"ethics,federal-budget,voting-record,workers",California,democrat,-0.7189309083880033,-0.7105870217294856,-0.5770639763339265,-0.5243288567129273,-0.4504864199463114,BarbaraBoxer,-0.44406952181641385,-0.5474474666427414,say hous republican reject straightforward measure would prevent member congress presid paid govern shutdown,"[0.171, 0.759, 0.07, -0.3818]",0,-0.3818,1085,7,0.6344343423843384,million bill democrat republican sinc would feder first state time,[-0.54744747  0.64047772 -0.3818      0.63443434],5
1086,1086,-1.4068599484645308,john-wisniewski,"Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term.",elections,New Jersey,democrat,-0.7189309083880033,-0.6434906004547629,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,JohnWisniewski,-0.4473902959901227,-0.5833726285421977,governor christi also remain governor sinc world war ii among democrat republican fail parti win control least one legis bodi cours term,"[0.245, 0.629, 0.126, -0.5574]",0,-0.5574,1086,7,0.8199748992919922,million bill democrat republican sinc would feder first state time,[-0.58337263 -1.40685995 -0.5574      0.8199749 ],2
1087,1087,-1.4068599484645308,kathleen-connell,Sixty-percent of the state retirees...dont get Social Security.,"corrections-and-updates,labor,public-service,retirement,social-security,state-finances,workers",Rhode Island,democrat,-0.8051758283640578,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,KathleenConnell,-0.4478584614803862,-0.2776821600159138,sixth percent state retire dont get social secur,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1087,5,0.4225431680679321,year state last highest american percent citi rate school budget,[-0.27768216 -1.40685995  0.          0.42254317],2
1088,1088,1.5179081507326035,george-turner,"If you go strictly by the numbers, crime is down across the board. Last year we had a 10 percent decrease in the most serious crimes.",crime,Georgia,none,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,georgenturner,-0.4477097125072265,-0.13623137104209435,go strict number crime across board last year percent decrease serious crime,"[0.472, 0.455, 0.074, -0.7906]",-1,-0.7906,1088,5,0.7749539017677307,year state last highest american percent citi rate school budget,[-0.13623137  1.51790815 -0.7906      0.7749539 ],6
1089,1089,-0.2369527087856769,mitt-romney,"Says Barack Obama was silent on Iran when the students took to the streets in Tehran and the people there protested, (and) the Green Revolution occurred.","debates,foreign-policy",Massachusetts,republican,0.6609878112288673,0.3629557186660769,0.6397233814569832,0.10834410337363154,0.8949907560963432,MittRomney,-0.3853774721618848,-0.6726412126559986,say barack obama silent iran student took street tehran peopl protest green revolt occur,"[0.133, 0.867, 0.0, -0.25]",0,-0.25,1089,3,0.7749749422073364,presid peopl every obama america half offic barack money cost,[-0.67264121 -0.23695271 -0.25        0.77497494],3
1090,1090,0.6404777209734632,marco-rubio,"No candidate has run more negative ads in American history than Barack Obama did in 2008, especially in the general.","campaign-finance,candidates-biography",Florida,republican,0.6178653512408401,0.09457003356718628,0.06451481231946221,0.15197672131063558,-0.1514914919368326,marcorubio,-0.3248870875900877,-0.005666994765079874,candid run neat ad american histori barack obama speci general,"[0.0, 0.75, 0.25, 0.4588]",0,0.4588,1090,1,0.5583307147026062,support obama american never would trump educ creat obamacare candid,[-0.00566699  0.64047772  0.4588      0.55833071],5
1091,1091,-1.4068599484645308,donald-trump,Inner-city crime is reaching record levels.,"crime,criminal-justice,diversity",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,inner citi crime reach record level,"[0.407, 0.465, 0.128, -0.5267]",0,-0.5267,1091,5,0.5499721169471741,year state last highest american percent citi rate school budget,[ 2.23562765 -1.40685995 -0.5267      0.54997212],1
1092,1092,-0.2369527087856769,john-boehner,"Our unemployment rate has been higher than 8 percent for more than two-and-a-half years, far above what the Obama Administration promised with the stimulus.","economy,jobs,stimulus",Ohio,republican,-0.2445838485197041,0.02747361229246363,-0.4000767242916124,-0.5243288567129273,-0.3757376879439417,SpeakerBoehner,-0.4035375299276015,0.8421668260620924,unemploy rate higher percent two half year far obama administr promis stimulus,"[0.0, 1.0, 0.0, 0.0]",0,0.0,1092,4,0.3810028731822968,percent obama text barack million nation presid rate sinc debt,[ 0.84216683 -0.23695271  0.          0.38100287],3
1093,1093,0.6404777209734632,barack-obama,"Thanks in part to our all-of-the-above strategy for American energy, the United States generates more natural gas than anybody.",energy,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,thank part strategy american energy unit state generat natur gas anybody,"[0.0, 0.662, 0.338, 0.5574]",0,0.5574,1093,5,0.699959933757782,year state last highest american percent citi rate school budget,[0.33043285 0.64047772 0.5574     0.69995993],5
1094,1094,-1.4068599484645308,david-dewhurst,Ted Cruz helps run two national organizations that have been leading the push to give amnesty to illegal immigrants.,immigration,Texas,republican,-0.4601961484598401,-0.44220133663059497,-0.4222001307969017,-0.5025125477444253,-0.1514914919368326,DavidHDewhurst,-0.4474910012273203,-0.6825841362524139,ted cruz help run two nation organ lead push give amnesty iller immigra,"[0.0, 0.816, 0.184, 0.4019]",0,0.4019,1094,6,0.3701083362102509,health care plan fund immigra american cost govern feder peopl,[-0.68258414 -1.40685995  0.4019      0.37010834],1
