,clean,sentiment,polarity
3535,export import bank doesn cost taxpayer anoth,-0.699999988079071,-1
3536,say gov rick scott spend quarter million tax dollar robocall peopl,0.0,0
3537,obama say he put forward specif trillion deficit reduce plan,0.6000000238418579,1
3538,allow abort case rape incest never said adhoc,-0.8999999761581421,-1
3539,south florida weve nine inch sea level rise sinc,0.0,0
3540,inept text steadily get wors rich peopl great mani poor peopl fewer fewer middle,-0.8999999761581421,-1
3541,say mitt romney torpor bermuda fail disclose seven differ financi disclosure,-0.5,-1
3542,wash hand cover mouth cough make huge differ reduc transmits flu,-0.4000000059604645,-1
3543,half person bankruptcy america caus medic bill,0.0,0
3544,presid unit state came tuesday elect ward went last elect couldnt even increas vote,-0.20000000298023224,0
3545,spend welfare prison educ drop hundi million dollar arizona immigra law drove outundocu immigra,-0.20000000298023224,0
3546,last year world chang use one could make career work one company today averag worker stay job bare four year,-0.5,-1
3547,gave every public employe state freedom choos whether want union,0.4000000059604645,1
3548,scott walker rais near percent money state,0.0,0
3549,david simpson actual vote driver licens iller immigra,0.6000000238418579,1
3550,sayspropos boostteacherpens fundus mandat local govern,0.0,0
3551,say hillary clinton help man accus rape year old shes seen laugh two spear occas laugh girl rape,0.0,0
3552,say gov scott walker said equal pay equal work woman,0.20000000298023224,0
3553,say bill white program bring dropout back school success almost every citi state replica,0.20000000298023224,0
3554,werent told want secur diplomat facil libya,0.0,0
3555,say hillary clinton spent day hospita appear wear glass peopl trauma brain injury,0.30000001192092896,1
3556,became presid ceo godfather pizza suppose go bankrupt turn around common sens busi principal,-0.800000011920929,-1
3557,houston text today homeless veteran,0.0,0
3558,say citi portland alon public relat repres patrol cost taxpayer million year,0.10000000149011612,0
3559,sinc obama took offic net audit black american obama strongest support lost job,-0.4000000059604645,-1
3560,charlie crist person approv number plummet,0.0,0
3561,country debt cell,0.20000000298023224,0
3562,ippon citi chicago patrol state illinois patrol simulate take full salary fund full pension benefit citi worker state worker year,-0.20000000298023224,0
3563,say hold record appear meet press,0.10000000149011612,0
3564,say saddam hussein year relationship al maida,0.30000001192092896,1
3565,congresswoman frederick wilson success postpone closer north peri airport tower,0.699999988079071,1
3566,every day peopl arrest possess marijuana georgia,-0.30000001192092896,-1
3567,say accord mani report even data state text spent medicaid orthodontia state combin,-0.6000000238418579,-1
3568,like hillary clinton rus feingold run corrupt scandal use person slush fund k feingold founda plot anoth run u sent,-0.800000011920929,-1
3569,know every visitor creat one florida job,0.10000000149011612,0
3570,sinc tax incom near percent,0.0,0
3571,understand heroin primarily come mexico border,0.0,0
3572,ted cruz iowa four time rio grand valley text,0.5,1
3573,say medium creat term polar vortex cold air prof ice int melt,0.20000000298023224,0
3574,new jersey today fewer employe state govern christi whitman left offic januari think that good without layoff attrib,0.20000000298023224,0
3575,past year number peopl live lower manhattan near doubl fact lower manhattan ad peopl last year atlanta dalla philadelphia combin,0.20000000298023224,0
3576,even pass health care million kid got health insur didn children health insur program,-0.20000000298023224,0
3577,top man yale law school came rage report former hp ceo car firing say ison worst execut memory histori run company,-0.8999999761581421,-1
3578,american slave trade caus million death,0.10000000149011612,0
3579,last week supreme court revers century law believ open floodgate special interest includ foreign torpor spend without limit elect,0.30000001192092896,1
3580,say text college univers may opt allow gun campus,0.10000000149011612,0
3581,vast major minimum wage worker get rais within year,-0.4000000059604645,-1
3582,predict saint go undef way super bowl cometh never done,0.30000001192092896,1
3583,one expense general assembly per caput entire country,0.20000000298023224,0
3584,sinc famous day februari governor campaign barack obama behalf stimulus program florida lost job,-0.20000000298023224,0
3585,barack obama health care plan would leav million american,-0.10000000149011612,0
3586,say peopl deny firearm due fail background check prosecute,-0.6000000238418579,-1
3587,health care number go,0.10000000149011612,0
3588,mayor citi provid lowest crime rate year,0.20000000298023224,0
3589,weve spent trillion war middle east,-0.20000000298023224,0
3590,say proton bond packag austin school district say district second lowest bond tax rate among central text area school district,0.10000000149011612,0
3591,gorgonian gain access health care afford care act,0.0,0
3592,kansas lost health insur obamacare,-0.20000000298023224,0
3593,u govern sign u n treat convent arm u citizen subject gun law creat foreign govern,0.0,0
3594,drill awr would minim impact cover million acr,0.20000000298023224,0
3595,warren buffett recent said scrap obamacare start,-0.699999988079071,-1
3596,georgia tighten voter identif law state sent van photograph home peopl need photo id made free,-0.4000000059604645,-1
3597,hous depeg seat go contest every year percent state sent seat go contest every year,-0.10000000149011612,0
3598,say jeans shaheed vote pave way new nation energy tax,0.20000000298023224,0
3599,sinc obamacare became law new job part time job,0.4000000059604645,1
3600,say ohio right could month pregnant abort reason,-0.699999988079071,-1
3601,kill lot inno peopl state text,-0.30000001192092896,-1
3602,state still legal deny woman coverage victim domes violence,-0.4000000059604645,-1
3603,every three dollar food stamp need seven dollar salary pension go bureaucrat suppose take care poor,-0.800000011920929,-1
3604,former alaska governor sarah palin right presid barack obama health care bill creat would effect death panel,-0.20000000298023224,0
3605,bill mccollum accept thousand lobbyist plan parenthood,0.0,0
3606,cap trade legis zack space support would cost averag household approxi per year increas energy rate,0.699999988079071,1
3607,declare independ written paper made hemp,0.0,0
3608,jason carter plan increas spend billion,0.0,0
3609,dan seal run offic sinc like ipod,0.10000000149011612,0
3610,whale live long seaward wild,0.5,1
3611,woman earn cent every dollar earn men posit,0.4000000059604645,1
3612,miami dolphin nfl team entire nation pay property tax,-0.10000000149011612,0
3613,say text legis increas state spend educ,0.4000000059604645,1
3614,mani colleague turn pay rais jeff place pocket extra money,0.0,0
3615,u sen kay bailey hutchison vote nine spear time rais nation debt cell,0.6000000238418579,1
3616,thing went wrong medical prescript plan george bush roll,-0.6000000238418579,-1
3617,child care cost state exceed averag price tag college tuition,0.10000000149011612,0
3618,u sent candid michelle nuns avoid take stand obamacare,0.0,0
3619,debat among constitute scholar whether first amend continu protect faith leader forc perform marriage religio belief,0.699999988079071,1
3620,last year american oil product reach highest level sinc,0.20000000298023224,0
3621,head fbi told congress vet syrian refuge,-0.20000000298023224,0
3622,eight five percent fund collect county redistribute elsewhere spent county collect,0.0,0
3623,weve rebuilt china,0.0,0
3624,say ratio ceo pay averag worker pay u,-0.4000000059604645,-1
3625,year obama administr releas crimini iller alien releas murder peopl homicide convict iller,-0.30000001192092896,-1
3626,woman text attempt self induce abort past year alon,-0.800000011920929,-1
3627,say missouri famili earn power le today turn century,0.5,1
3628,platform republican parti say deport everybody hell,-0.30000001192092896,-1
3629,say marcorubio vote slash school fund billion dollar would elimi depart educ,0.30000001192092896,1
3630,percent noncitizen resist vote,0.0,0
3631,redskin use histor term respect,0.10000000149011612,0
3632,say three legis session propos open pre kindergarten text year old never got heard vote committe,-0.10000000149011612,0
3633,seven school district lowest graduate rate african american boy country florida,0.0,0
3634,u thirty four percent hispana u health care u health insur u,-0.20000000298023224,0
3635,say new jersey adopt guarantee coverage cost proves without mandat individu health insur market rate doubl trial enroll drop peopl peopl,-0.10000000149011612,0
